master_id,master_version,user_id
95df1ce7-4355-41ba-b115-0d2d81d1c3a2,0.13.7,d651a0cd-9c7f-4926-bb4c-a99dde13e936
d2abe1bb-a60b-4c7a-a0f6-83cd02e9e781,0.13.13,548e2cd8-7240-4674-9d10-88fa1d95c802
486a8cfd-420f-4c20-8aa5-4a02542ad130,0.13.13,4d23300b-69ca-4f33-83fc-d36d69ec23b8
ff2be3e1-dcae-4da3-a129-4249c6d348e3,0.13.8,90b37aea-7c08-4b11-8063-967d4eb56338
1e740a18-b011-4854-9fde-7d70775a5e3b,0.13.11,72931e20-3987-465a-8c26-193920a4114a
1eecff31-6268-41f1-9df4-0e3949529d83,0.13.13,151b71ab-e87e-4766-8d48-47a337f81bf8
3f2e327e-ab71-4cd0-a0fc-ecd8ff1a0eee,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
9f0e8e8d-c761-420b-bc02-b021fec67c22,0.13.13,094660c8-ed3b-4460-b38d-c7e051e43580
76dfb3ab-25f5-46a9-976f-b3e2769e08e1,0.13.13,e9aa1dcc-64e1-4efe-a9ca-1cc5ba4a7c4a
9eaa966e-c500-4613-b1a4-fcda99d9825a,0.13.13,8b148ae1-d8c9-4929-b0a4-7f667728965b
8ff96aaf-da31-4af7-8ff5-6c9e3d062059,0.13.12,0abc9a2b-be01-439e-b80f-566f80220966
a0631945-2e61-40aa-90e8-744f1bbf8789,0.13.13,83bb9667-b5f3-4632-b5d2-0331293fa17c
b382c269-87ef-4864-a9b7-f806d8c86d6a,0.13.8,2e4e272b-e150-4f67-b8cc-7bc6a4729a93
49df3bd1-3262-42a7-9786-3c267a627f53,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
9d69edc4-f4a4-477c-9914-59993f413156,0.13.8,9a355e07-7cb0-493a-b344-036bdca825fd
683d0ccc-ee9c-4069-aa42-1d38d95227ae,0.12.3,b883f659-44a3-45ad-8679-68d6b3a9f0e2
d186f63f-8cd2-41c1-a6b2-b1d50bbefb38,0.14.0rc2,9ddb0d04-a559-4c62-9bac-72f3f7e487c1
e6f8d157-f607-4c78-9c2d-a5ec2adf80e6,0.13.7,edfc9c22-3375-4571-98c3-0eeca7cb5a43
3a3d1b58-6613-4a6d-8447-3677598ee72e,0.13.13,5cfe9932-3ba3-4311-84c4-a8c2a55cc75b
55bacd6c-88b6-4a56-8379-bceba00d9caa,0.13.12,b726dc8c-e9d8-4de1-babc-41c2de95f577
c8d7b5dc-beba-4c7b-a40b-142d06462db9,0.13.12,b726dc8c-e9d8-4de1-babc-41c2de95f577
1711312e-c5ba-4dc8-9c7b-503438e68e38,0.13.12,0abc9a2b-be01-439e-b80f-566f80220966
2901217e-ef98-44f5-a1e7-7584ecbb33b1,0.13.10,e16cb7f9-6bd2-4469-b064-20cc1fd2b1f0
00d645b7-9b23-4afb-a484-0af70da1e1d9,0.13.11,72931e20-3987-465a-8c26-193920a4114a
cbac6ea6-ad46-4431-a12f-582c954299a5,0.13.13,f5ea22ac-66d2-442d-a767-ae0b7358261b
525d923a-37c3-4086-996b-74540b475c55,0.13.13,8b148ae1-d8c9-4929-b0a4-7f667728965b
ec8e3f2c-9c68-474e-acb3-f3d480769bcf,0.13.13,5cfe9932-3ba3-4311-84c4-a8c2a55cc75b
7bf611b5-9d8b-47e2-adca-c049ca31520c,0.14.0rc3,95638e69-5a42-44f9-9520-b587d4d8e353
4ec6f90d-ec3f-4ec6-982e-adacc7120c48,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
e29c0577-e4d1-489f-ac73-b3ff5bc15c06,0.13.13,250d89ae-c54c-47d0-bac3-9e628db09ac7
fa1631e7-11b3-4106-97a7-834f716e28fa,0.13.10,f474f2f6-4718-4b71-8ea2-76b78f4b2cec
2e984486-275a-4595-b222-fc23e1fc7e09,0.14.0rc2,9ddb0d04-a559-4c62-9bac-72f3f7e487c1
10af089f-eec2-4d7b-9795-f0cb3e586332,0.14.0rc2,9ddb0d04-a559-4c62-9bac-72f3f7e487c1
087e878e-8eb0-4b36-834d-cbfb3a1c6d58,0.13.7,edfc9c22-3375-4571-98c3-0eeca7cb5a43
555d8126-447b-4cb3-bebb-fb8130d3481c,0.13.13,87ac89f1-e719-4acc-9a1d-0f2c80c781bd
e57817c0-4925-4775-accd-059cccbeacba,0.13.11,72931e20-3987-465a-8c26-193920a4114a
b61e75e1-1388-4a7f-abb7-589e7c4abe60,0.13.13,58375238-b88c-4319-89f0-3d2ace5a1832
7d4300cd-102c-46ff-a33c-2c7d791fe7d1,0.13.9,6c97a65a-0b6d-48f8-a46d-39aeb6f66ad9
7316a078-4479-4ef1-9c12-d8f07b54be59,0.13.12,60f30a54-09b8-4044-b5ae-08ff79d7ea87
f3a20bd7-7293-407a-a38f-a32b5fdaca95,0.13.13,f5ea22ac-66d2-442d-a767-ae0b7358261b
6b702b77-3c73-478a-afc3-b1a5f86d255f,0.13.13,48ac2534-d2f8-4918-9720-f477248658d3
4f8f8552-bf09-4306-aa16-502e63c17aad,0.13.13,e693a9eb-a40a-4616-a98a-0f1330254938
66fd235f-ab45-4329-a5a0-f4dd6baf83de,0.13.13,28ab62cb-324e-4afe-8b49-ee7d6d53b70b
31ea3928-e017-4255-b5bb-4eebd17af913,0.13.10,5dfed622-be5b-4a7f-af82-5bb4aa2f96c7
bd08ca5b-f2b8-4639-85c8-f55d33e5e7b6,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
1b2d807d-be69-49a2-ad4c-0e5e3f004be8,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
c0b9c915-ad53-440e-821b-e3ae59d25fe2,0.13.12,60f30a54-09b8-4044-b5ae-08ff79d7ea87
5d157fb3-f6f8-4235-9357-d6454d6a3d56,0.14.0,2a7cbf34-0ab8-4194-948d-078960d1ee52
7989915a-ac73-4256-a644-5e58f4023bfd,0.13.7,d651a0cd-9c7f-4926-bb4c-a99dde13e936
078e872d-a785-4a59-8f83-308a17400661,0.13.12,93c4a09e-2978-4925-8582-f5daebaad5fc
a7d8ac9d-612a-4685-9d82-5b5c1962d107,0.13.12,0abc9a2b-be01-439e-b80f-566f80220966
21b1bda6-7b05-43ea-b3d2-99a2e419ba53,0.13.12,bd52124c-fc3a-412e-bedc-63a5fda3fbac
e3451d0e-019a-46af-9261-8f4417120b8d,0.13.13,63d00d4c-fcab-4d66-97bf-48f1550cc90e
eb088ff6-8c62-4e54-abf2-33b743403c22,0.13.13,f5ea22ac-66d2-442d-a767-ae0b7358261b
ae61209b-163f-41b0-b62b-18afe40c9db7,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
e16e1820-0d1f-4e70-bb0b-de08c03764bd,0.13.8,2e4e272b-e150-4f67-b8cc-7bc6a4729a93
b58d8730-3b15-4501-9f11-0f9fb55625c5,0.13.13,8b148ae1-d8c9-4929-b0a4-7f667728965b
601f5a48-4089-4100-860f-809d67ca1425,0.13.13,1ef2a94f-033a-4a9b-acd9-0889286b36ee
d59fe7aa-3344-4215-b245-a3b42a84e2c0,0.13.6,5677231d-da1e-422b-8631-1d9162a8c7e3
4ff12b29-cab6-4c6f-9896-4d3ab5f38c1a,0.14.0rc2,9ddb0d04-a559-4c62-9bac-72f3f7e487c1
0496968e-449f-4eb6-b804-475710fe911a,0.14.0,d081b483-b870-46d9-bb41-94a1e23bc5bf
90653983-9a83-4505-8648-8da5322d8ebd,0.13.7,d651a0cd-9c7f-4926-bb4c-a99dde13e936
5e4fbf99-0656-42ea-a07f-7e84db6afdc4,0.13.10,014d2ee9-06c1-42c8-bf0b-e01514f36d13
6f0e8c1e-0799-4ef4-a978-4bcd0bfc75e1,0.13.7,d651a0cd-9c7f-4926-bb4c-a99dde13e936
ea020c6c-f673-4ab0-b2ac-e094658b7bcb,0.13.13,fb48f5f1-6a88-4024-8933-0e00b8e2b90c
02b1d64d-e882-4952-8a03-bce09bfbefc5,0.13.11,72931e20-3987-465a-8c26-193920a4114a
d4c2bdd6-22b4-4523-aa99-247794366e69,0.13.13,83d37d56-ca59-4ae5-a839-5fab4641b236
f7f3eced-ed63-4879-a9ab-c21f8dc021e3,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
db11ed85-1fac-4e10-a96d-310806ae5465,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
8b90373a-62ee-4a3c-939f-c3cf9fce3b32,0.13.9,6c97a65a-0b6d-48f8-a46d-39aeb6f66ad9
6f04d84d-4c31-457c-8117-1b4af71536b8,0.13.12,95638e69-5a42-44f9-9520-b587d4d8e353
ba45b002-f289-4101-a200-06090cb6f57c,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
f4f754b2-5939-49d1-a264-b15234372450,0.13.13,d703320e-3b97-48c1-bfe2-abd846a514ab
906d5888-d6ab-4e8c-be49-cef55e946a1d,0.13.13,71393a16-2981-4d88-8bc4-38e5901964d9
6141a958-d83a-4138-8e06-133a1bea4835,0.13.13,1ef2a94f-033a-4a9b-acd9-0889286b36ee
01ed3398-176e-440b-a8d9-1af22e547187,0.13.12,bd52124c-fc3a-412e-bedc-63a5fda3fbac
29c2b6aa-ee72-4b7c-8f71-2f338508c4eb,0.13.13,71775f80-c78a-474f-8e46-3569cd5c1d80
8bf6e5c3-ff57-4bf6-8403-8224f4749031,0.13.11,d2487419-00ea-4e50-8969-f906695a6589
67fd29c8-d9f0-489d-a652-05b1b28d0c0d,0.13.7,edfc9c22-3375-4571-98c3-0eeca7cb5a43
9b102a4d-502a-423e-8d74-12d1d9a5eeb1,0.13.12,0abc9a2b-be01-439e-b80f-566f80220966
59cb1960-e992-4361-b50e-d75e0694ce2b,0.13.11,301a5073-0fbf-4c90-b687-140bbe319123
bb3c8a5c-c99e-478a-bdda-c030bfa0ee45,0.13.5rc0,0330827c-3c06-4165-805b-23de5765e50b
55c88bb5-84c8-43c3-bc09-6c8fcd7ebe56,0.13.13,ae75ce27-251a-47a0-9b40-f9d515a21232
0ce1ea72-776f-4f82-9891-e810613ede44,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
1ba88bbd-bfc4-4a0e-8760-c4b1ce643702,0.13.13,be42d6d4-0dce-40a4-8a11-16085e8f5288
36aa5e56-5b04-4859-8da8-ec9f75b5a745,0.13.12,60f30a54-09b8-4044-b5ae-08ff79d7ea87
c977cc80-6248-4d8c-b688-9d434689b6af,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
1857f56c-e144-4bfc-b64e-d001d840e0a5,0.13.13,3504230e-bc77-43fd-89b5-66a04e9f9669
50ecdc13-c5ef-4c84-9699-87b1821d25dc,0.13.13,939c28be-91f9-4b46-89de-410e4249fbc0
913e441c-da3a-4910-ac25-f1239eb5c842,0.14.0rc3,95638e69-5a42-44f9-9520-b587d4d8e353
fa646a93-48a7-4d68-8354-807846d22236,0.13.9,3a09a2d8-d1f6-4bf5-bb6d-aa3fb06cc698
3144d24d-b460-4551-a991-6a043f9bf027,0.13.12,0abc9a2b-be01-439e-b80f-566f80220966
38f1ec53-a4fd-438c-8dae-31cc17b4b563,0.13.13,a76ae781-a881-499c-b1f8-3ba01fe545d3
dc891e15-b224-4411-a955-e3b9f0400f73,0.13.12,93c4a09e-2978-4925-8582-f5daebaad5fc
51af4337-4fb2-44a3-abb4-8c4492f71127,0.13.13,1ef2a94f-033a-4a9b-acd9-0889286b36ee
077f08ce-3af2-4b5c-addb-3eb8515ffe6d,0.13.13,0d2ed2c1-d207-4213-a4bb-fe11006ad57f
6ef20f97-bfd4-4d7b-bd77-22913b9c6874,0.13.12,93c4a09e-2978-4925-8582-f5daebaad5fc
51f6a532-044c-4f32-b816-2c399a1b1a80,0.14.0rc3,0d9bb966-c547-4d6b-b8cb-e79ab76323de
d207fcb9-5086-4191-8de5-5cba02dab55d,0.13.12,0abc9a2b-be01-439e-b80f-566f80220966
1d001343-d24a-4533-81ed-45fb4d90695a,0.13.13,cf96c64a-6617-4d6b-a0d0-b36804de7a3c
bbf89c04-65b7-4876-b49d-93d0374b72c3,0.13.13,9375c6b9-a5fd-4ef0-96f9-b35cd34793e9
1afe9215-c268-4b91-a5bb-c3c183083d90,0.14.0rc2,9ddb0d04-a559-4c62-9bac-72f3f7e487c1
b7b3b015-5ef9-44a2-b269-d6ec6f14b706,0.13.11,bef13d0b-618d-41e9-8fec-68c38e5aa34a
a5e5e0ec-02bd-47bd-8e08-f7148a917ce7,0.13.8,2e4e272b-e150-4f67-b8cc-7bc6a4729a93
137b16c5-12ef-4d4d-8836-c2d2f6ef3442,0.13.10,deb60d72-3be6-4bb9-8d82-f66bc6ccf801
fb85bfca-d201-4d87-94be-96a5ff99a96f,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
83f8a316-72bf-4fc0-bbe6-f0026c44dfb9,0.14.0rc3,95638e69-5a42-44f9-9520-b587d4d8e353
0d086a5a-7360-4910-9780-e2b9f7a37312,0.13.10,e16cb7f9-6bd2-4469-b064-20cc1fd2b1f0
1e83b51b-e028-45a1-ba20-17c91d6a8e90,0.13.12,60f30a54-09b8-4044-b5ae-08ff79d7ea87
33a3948b-8c96-4901-9425-6edfc80da7a3,0.13.7,d651a0cd-9c7f-4926-bb4c-a99dde13e936
16f4b9ee-f2d0-4e94-a363-d81ad00f8f67,0.13.13,91645692-2870-486f-99db-00cea15a632e
2b7ea67d-4be7-4b74-957b-6ed97957ce20,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
b389a103-f93e-4cf9-90b5-e7c90489c30c,0.13.10,deb60d72-3be6-4bb9-8d82-f66bc6ccf801
bb7345f0-f454-4f6b-a163-da338f92bdd3,0.13.13,56f0fc34-c338-4748-b018-88eab74b6a1c
88488ba9-46cc-49e1-be1b-c1a5994edf9c,0.13.13,e2e7acb4-c4f9-47df-a6e4-7519babb58f2
3a8b2f0e-93da-4853-9331-0f9895927f3b,0.13.8,a976beda-adf2-4fa7-8176-d9ad1f70126d
74bf8965-c508-4d91-b280-5b28ec6bae74,0.14.0rc3,95638e69-5a42-44f9-9520-b587d4d8e353
c00434f9-a0ee-4e72-98ee-b3bfd8f9aaa9,0.14.0rc3,95638e69-5a42-44f9-9520-b587d4d8e353
1ca684b5-6071-4d6d-80bc-ed884f07fa1a,0.13.8,a976beda-adf2-4fa7-8176-d9ad1f70126d
ceff4725-7b84-4516-9dee-56f41fd3e9ce,0.14.0rc3,95638e69-5a42-44f9-9520-b587d4d8e353
58463e59-8f53-47d2-891f-aa337c7bde78,0.13.10,f474f2f6-4718-4b71-8ea2-76b78f4b2cec
8b59ee95-4bca-4815-9786-87c56c8eda8b,0.12.3,34f7af99-0ee8-4b2a-85ab-63f96228b1c0
07b02e48-f104-4012-a04a-f67bf8759548,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
c094ac81-55cb-4e67-ae77-07f8f0172580,0.13.13,9802a539-010a-4d21-9070-3d9e62710164
586883ab-03ca-4cd7-93d5-60bcff3366b8,0.13.7,d651a0cd-9c7f-4926-bb4c-a99dde13e936
3d54ab02-8e03-4cc7-9fcb-a30bf10de357,0.13.13,8dcaa344-d494-46d4-8cda-f49b8ab3a953
c6d19cae-181c-412f-a5d7-fe0caa8b2517,0.13.5rc0,0330827c-3c06-4165-805b-23de5765e50b
da8a260d-19fa-4216-b0b5-823ed5b2a0bf,0.13.13,d4879caf-58ce-4f8f-9a22-4bc6bb158126
57dbd3f1-4608-4156-874c-19f452223224,0.13.13,da89e5bd-b12b-4001-bbdb-bc05174e9c98
fb38ab29-aab0-4ba3-a6e5-ad3c50dbd466,0.13.13,805fe5f9-28e0-41de-a8d1-3233d8a41dbc
e0a8d0a8-b506-4de8-8d79-3d42fa3d9ab9,0.14.0rc3,95638e69-5a42-44f9-9520-b587d4d8e353
f89a2959-6c90-4d4b-9803-588944e32a09,0.13.13,1ef2a94f-033a-4a9b-acd9-0889286b36ee
24c22d46-f01e-4069-bb33-c4c34d6f3976,0.13.13,5cfe9932-3ba3-4311-84c4-a8c2a55cc75b
cfe738c4-0765-4fcf-a1d3-4c1136925826,0.13.10,3b92b824-3626-47be-b971-a37f09c71b47
79c30712-ae9c-4924-b750-e3a1a512de7d,0.14.0,9a18e19b-649d-4395-9b4e-05c8ccac2beb
6c77872b-c4c1-4620-ab37-b41aa41db215,0.14.0,d081b483-b870-46d9-bb41-94a1e23bc5bf
a5689ac5-675d-4eb6-9f56-3258d607e0d5,0.13.13,939c28be-91f9-4b46-89de-410e4249fbc0
2d6a836c-3028-4a20-92f0-d79c6deb5dc9,0.13.13,f980a736-6bf1-4618-b548-43f62ce72bca
07ce2bde-6281-437f-9fff-3884ce0c0b83,0.13.12,0abc9a2b-be01-439e-b80f-566f80220966
0b501814-2152-4ce3-bff9-2cc926919ed3,0.13.13,28ab62cb-324e-4afe-8b49-ee7d6d53b70b
380dda53-2165-4bea-9140-cee315f18555,0.13.8,a976beda-adf2-4fa7-8176-d9ad1f70126d
91e296a1-3258-4775-9727-2e081c876333,0.14.0,46e099ee-cd74-4cc7-bbe0-37665245388d
735716a4-090a-4d60-b3ec-663b9401a62e,0.13.13,43b48006-7b81-4cd6-881d-7ce08784cf83
bda26701-6422-4594-b9fe-736457f6abd6,0.13.13,fb48f5f1-6a88-4024-8933-0e00b8e2b90c
e4ca9da7-15e7-4ac3-8740-c42826aca355,0.13.8,9a355e07-7cb0-493a-b344-036bdca825fd
d07972d9-7507-4199-b368-1c916d646957,0.13.12,bd52124c-fc3a-412e-bedc-63a5fda3fbac
dfe37ae9-fdcb-4f3e-890f-e14885dad90a,0.13.12,b726dc8c-e9d8-4de1-babc-41c2de95f577
5c089d96-2bf4-4919-b57b-d943183e9482,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
fa8ae4db-4aee-4be8-96ce-d37637556ec0,0.13.13,939c28be-91f9-4b46-89de-410e4249fbc0
bb4cd9d3-806b-4d27-829f-24e0b5a57d63,0.13.13,e2f969de-6f5a-4cb0-847f-0d576baf360e
6fb8b51e-669c-451f-9a02-b4344e6c0049,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
2aca5445-31ec-4d57-8642-66b179d01db4,0.13.12,b726dc8c-e9d8-4de1-babc-41c2de95f577
f421ec9a-ad65-4bd5-b4f5-5d21720b72ea,0.13.12,bd52124c-fc3a-412e-bedc-63a5fda3fbac
fb8f3463-b6d1-4141-8209-813a86199121,0.13.9,f12f5132-8171-4d01-af57-9f58f0e241a0
34c18d8d-8cf6-49f2-8963-eca0fb514146,0.13.13,48ac2534-d2f8-4918-9720-f477248658d3
067d4dc9-4fcd-4eec-91a8-e602808f9f5d,0.13.10,f474f2f6-4718-4b71-8ea2-76b78f4b2cec
7db68cbb-03e9-4edb-8bbb-22e7dcef6e32,0.13.13,4d23300b-69ca-4f33-83fc-d36d69ec23b8
023b2654-d4dd-4a0a-94a8-d4df745973a0,0.13.13,939c28be-91f9-4b46-89de-410e4249fbc0
42d4cb3c-f406-4d9d-8950-8bffbac1c2e8,0.13.13,f5ea22ac-66d2-442d-a767-ae0b7358261b
868e9d47-22f1-48ca-990f-7ee1defad2f2,0.13.13,a1eea049-29b2-4d33-b0bc-96e65b193050
ec6008da-1527-402b-889c-85123e165fd3,0.13.13,06afa216-64aa-464d-97d0-eb040ec90b99
f5d4bd2a-4122-4561-9f99-b6a2fb1740e9,0.13.8,a976beda-adf2-4fa7-8176-d9ad1f70126d
e7195114-cb4e-495d-8a36-d13ed658ba41,0.13.13,4d23300b-69ca-4f33-83fc-d36d69ec23b8
